MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,17.5150000,0.0117191,-0.1520227,0.0554061
MsgID.LOCAL_VELOCITY,17.5150000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7932817,-0.0660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,17.7650000,0.0117191,-0.0377392,0.0660804
MsgID.LOCAL_VELOCITY,17.7650000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957498,37.7932817,-0.0720000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.0140000,0.0116997,0.1352072,0.0726403
MsgID.LOCAL_VELOCITY,18.0140000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957513,37.7932817,-0.0750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.2650000,0.0107684,0.0019972,0.0754530
MsgID.LOCAL_VELOCITY,18.2650000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957524,37.7932820,-0.0770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.5150000,0.0467536,-0.0947154,0.0773429
MsgID.LOCAL_VELOCITY,18.5150000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932822,-0.0780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.7650000,0.0821887,0.0330765,0.0783077
MsgID.LOCAL_VELOCITY,18.7650000,-0.0000085,0.0000018,-0.0000029
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932809,-0.0780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.0150000,-0.0706386,0.0389128,0.0782398
MsgID.LOCAL_VELOCITY,19.0150000,-0.0000032,0.0000078,-0.0000205
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7932809,0.1770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-2.1400000
MsgID.LOCAL_POSITION,19.2650000,-0.0709167,-0.0324575,-0.1773998
MsgID.LOCAL_VELOCITY,19.2650000,0.0008986,-0.0003551,-2.1487803
MsgID.GLOBAL_POSITION,0.0000000,-122.3957524,37.7932824,1.0310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-4.0700000
MsgID.LOCAL_POSITION,19.5150000,0.0961133,-0.0483831,-1.0312005
MsgID.LOCAL_VELOCITY,19.5150000,0.0016381,0.0119703,-4.0732594
MsgID.LOCAL_POSITION,19.7650000,0.1516110,0.1657071,-2.0974417
MsgID.LOCAL_VELOCITY,19.7650000,-0.0152135,0.0132741,-4.5928407
MsgID.GLOBAL_POSITION,0.0000000,-122.3957500,37.7932829,2.0970000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0100000,-4.5900000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,20.0160000,-0.0600254,0.0798185,-3.2367666
MsgID.LOCAL_VELOCITY,20.0160000,-0.0251677,0.0028699,-3.1590831
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932810,3.2360000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,0.0000000,-3.1500000
MsgID.LOCAL_POSITION,20.2650000,-0.0697396,0.0431348,-3.7219794
MsgID.LOCAL_VELOCITY,20.2650000,-0.0237169,0.0027044,-0.7150664
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7932809,3.7210000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,0.0000000,-0.7100000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7932813,3.6230000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,1.3500000
MsgID.LOCAL_POSITION,20.5150000,-0.0226690,0.0428450,-3.6237793
MsgID.LOCAL_VELOCITY,20.5150000,-0.0185045,0.0011500,1.3523732
MsgID.GLOBAL_POSITION,0.0000000,-122.3957513,37.7932801,3.2440000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,1.9200000
MsgID.LOCAL_POSITION,20.7650000,-0.1566565,0.0524376,-3.2449765
MsgID.LOCAL_VELOCITY,20.7650000,-0.0062217,-0.0011357,1.9252244
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7932814,2.9000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0900000,0.0400000,0.2600000
MsgID.LOCAL_POSITION,21.0160000,-0.0133235,0.1301720,-2.9003177
MsgID.LOCAL_VELOCITY,21.0160000,0.0930752,0.0407672,0.2631125
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7932822,3.0240000
MsgID.LOCAL_VELOCITY,0.0000000,0.5200000,0.3500000,-0.9300000
MsgID.LOCAL_POSITION,21.2670000,0.0754237,0.0411583,-3.0244536
MsgID.LOCAL_VELOCITY,21.2670000,0.5210275,0.3518522,-0.9324902
MsgID.LOCAL_POSITION,21.5160000,0.4000992,0.0987036,-3.2437785
MsgID.LOCAL_VELOCITY,21.5160000,0.8267468,0.7764173,-0.5238538
MsgID.GLOBAL_POSITION,0.0000000,-122.3957508,37.7932851,3.2430000
MsgID.LOCAL_VELOCITY,0.0000000,0.8200000,0.7700000,-0.5200000
MsgID.LOCAL_POSITION,21.7670000,0.5485092,0.4668137,-3.2985389
MsgID.LOCAL_VELOCITY,21.7670000,1.1549473,1.3261782,-0.1253024
MsgID.GLOBAL_POSITION,0.0000000,-122.3957467,37.7932864,3.2980000
MsgID.LOCAL_VELOCITY,0.0000000,1.1500000,1.3200000,-0.1200000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957416,37.7932884,3.3870000
MsgID.LOCAL_VELOCITY,0.0000000,1.7900000,1.9500000,-0.5600000
MsgID.LOCAL_POSITION,22.0170000,0.7686957,0.9200466,-3.3872151
MsgID.LOCAL_VELOCITY,22.0170000,1.7907807,1.9559183,-0.5666127
MsgID.GLOBAL_POSITION,0.0000000,-122.3957360,37.7932926,3.5170000
MsgID.LOCAL_VELOCITY,0.0000000,2.3400000,2.2800000,-0.6100000
MsgID.LOCAL_POSITION,22.2680000,1.2334510,1.4168756,-3.5175111
MsgID.LOCAL_VELOCITY,22.2680000,2.3410056,2.2882857,-0.6153217
MsgID.GLOBAL_POSITION,0.0000000,-122.3957287,37.7933007,3.6720000
MsgID.LOCAL_VELOCITY,0.0000000,2.6900000,2.5200000,-0.4700000
MsgID.LOCAL_POSITION,22.5180000,2.1370852,2.0584941,-3.6726956
MsgID.LOCAL_VELOCITY,22.5180000,2.6998000,2.5256450,-0.4703899
MsgID.GLOBAL_POSITION
